feature1,feature2,feature3,feature4,target
5.8772962654604095,2.84076074467483,3.490909442342574,1.2039919226550269,0
7.15135098647949,2.8404714894668284,4.490066310539941,1.172640600248329,0
4.173168233864103,3.271741576481889,5.333713237015847,0.9241942935997108,0
7.343715797751846,3.5174604635402993,3.2270078449990844,1.1176253589102607,1
4.769258596770347,1.8959467241630614,0.32302940548789927,0.9433309936646574,1
4.22008026673687,3.1803892123367143,3.455732109427786,1.1659219829321439,1
5.262608038793331,2.864898340661231,5.946753693543405,0.9898940419273852,0
7.372005680472304,3.4738084688307045,4.911762061220249,0.7148955450694796,0
5.480557859100452,2.8749386994627444,6.088649764544655,0.7388282151214731,0
4.5674083434389185,3.6505262165811496,3.1418206294407653,0.704718287412249,0
4.20505752552014,2.6617934897579807,2.5327244788031322,1.2912702195802928,0
5.394881495253586,1.8848350461870556,5.055058263177049,0.8147660162622705,0
3.505038428442351,3.5257965203358332,4.788027285222055,0.426369051674542,0
4.199807158406561,2.5782275188772648,4.86666518445271,1.1190515997546415,0
7.043067651859084,2.2098740316282366,5.619595971180681,1.4543552687768744,1
6.823263807151236,3.0080267093219653,5.006021908694712,1.231924956753258,0
5.371587853460292,2.8804106669849157,4.986741111768454,0.8190029304334863,0
5.034335228745453,3.4115524878725036,5.358008416561368,0.5239564853214733,1
5.558508902306844,3.4462054099076056,5.102899958624433,0.9597195689927468,0
7.847996928450323,3.047810222944696,5.528935118060887,0.9522328365709869,0
5.904975508770525,2.5575920290410075,5.710224989734298,0.7092401169058702,1
6.409738174959817,3.143470630612149,6.338026561489098,1.1653111906727611,0
5.2975424741684485,3.0825971900602886,3.720970410115585,1.5539879502491418,1
5.560896607117161,3.284468337234821,5.076674528892897,1.0666848152374853,0
6.147162696787044,2.562596643127649,4.055611957683244,1.0481428620996538,1
5.626094827824029,2.7998135634162233,3.49972921526488,0.7188315853498533,0
3.602623017511342,3.254689058168053,3.672551614703561,1.4192244109181116,0
6.780540761677464,3.623663527615862,5.0939466210738304,0.9774567499569949,1
4.884866322228669,3.482961003979795,5.001903065743201,0.8263110234417488,1
7.611317641616251,3.0410274355763987,4.980494435086124,1.0191065180954848,1
6.186848512765971,2.756302488039426,4.2291436229168005,1.1415883999739826,0
5.570972415639746,3.2019102793396526,4.504097701414093,1.041764622593471,0
5.939327140103434,2.454304781353265,5.48130323505126,1.3618460187011774,1
5.391502111436487,2.591499280369553,2.712728328420833,1.1151914657640587,0
5.013567233947639,3.7548856562298116,4.529570518114301,0.9148174567352395,0
5.70759826128572,3.201017240023461,4.607947377752148,1.120357664898067,1
6.3849904671866655,2.8262366331135227,5.4039651228931795,1.1498911303377872,0
5.035470251355032,3.4145693422926344,2.87970190566861,0.6110872242208474,1
4.877762835093721,3.643487481924797,6.294160494620894,1.3448259184791145,1
5.144511359083641,2.77768122087718,4.756356509314212,0.9097287941915922,0
6.452011093846695,2.7862960287752623,4.819896656033924,0.917403032948371,0
6.952550247462371,2.723677113326497,4.018344291201328,1.2254127961227836,1
5.862013911942471,3.4819251593576808,5.145626825756213,1.2241495672778744,1
6.081314134035724,3.486778723760062,4.557544860339727,0.7897504963401742,1
4.870299142734887,3.6929516606455497,5.950778332927759,1.2408704854437058,0
6.376754649952326,3.504301474924418,2.770206902323662,0.8318655545531427,1
6.051737010465074,2.1838909602857406,4.71065499586861,1.5458719140095967,1
4.789872042072516,3.1404821604591,4.990214818052912,0.751541805620271,1
3.712328388068218,2.470807298576474,4.27635312676429,1.0718432385117689,0
4.279429895718145,2.7435428125142924,4.014401012031545,0.7653947089277178,1
4.830797271818787,3.085297101790432,4.064451265237551,1.6668086887405225,0
6.661937317746775,3.417782699174952,4.709567123241394,0.6286537167738653,0
7.052859775839326,2.5545783287744612,2.328049318823153,1.157308824175873,1
5.0604821245257225,1.8376401692737994,5.658017953275875,0.7795268756566601,1
5.092084647228704,3.090265420902716,3.923841758764979,0.893767707565604,0
5.761623055972466,4.321785791699275,4.653363236840139,1.1360613501235528,0
5.512146509073225,2.898576890164924,4.9405227201456805,1.367375331287843,1
6.430934083974079,3.023457717475129,3.869033535224452,1.4870189686897137,0
4.97681190641289,3.8910818092680395,4.342753911601205,0.5389156119921039,1
6.4491429877809985,3.2951373095308942,2.0577117112493952,1.0803253673093387,1
5.260775202130245,3.108430518491469,5.3785483287996865,1.4378480810150565,1
6.353974711067856,3.2210583326567366,5.796082800386598,0.4944067183714179,1
5.228959537711457,3.1251219662868244,2.458807737673496,1.094315048216454,1
4.886905317091622,2.4301227859216468,4.012208547964486,0.9993748607739449,0
7.412317639839971,2.3292774211001515,3.0241567461110224,1.1243625443139365,0
6.565227082546918,3.9434140560621183,4.286711614215113,0.7683087924020574,0
3.7079548998647853,3.0919416759525786,5.278363601665153,0.569314351535968,1
5.053226488210092,3.0500477212898494,5.684770679107951,0.4260680724462925,0
6.704922921778574,2.954886167971895,5.846223827312218,1.2929151860386308,1
4.303339530786478,3.3905366338082263,6.072652589630655,1.3312147409450061,1
6.270678329523111,4.269345550868743,4.233104665853321,1.0908056046987957,0
6.1670561034697915,3.2619763335538967,3.123649645519873,0.839755495093571,0
4.800853421908083,2.7059565868427238,4.362491639630438,0.5130862319602764,0
5.491182953754192,2.933299571054228,5.259921002764291,1.1690036387515073,0
3.4099822513697204,3.5354982336026275,3.027288262894971,0.6697662151489945,1
7.270431516566719,2.7085996992935013,6.4921643441378905,0.7866104125718387,0
5.190907490803078,3.426123244515134,5.57746624651241,0.8240307761311844,1
6.303813051376259,1.8396313130109347,4.252119397882405,0.9407394322909096,1
6.113841341475425,2.8850602142768067,3.646953683506511,0.7722878658374055,1
6.857880788099989,3.3140700067403346,3.697054702664828,1.0100376312976909,1
5.06669659309744,3.6350627732878578,4.589047456560186,0.8134545098480827,1
5.703822727527467,2.5907628914788043,4.224716876723577,1.2104119194517668,0
6.059109202614527,2.248617491184698,5.64060330633915,1.309318874196416,1
6.37254159143048,2.8696324175540906,4.088429006036845,1.0325628028085316,0
6.654354338408924,2.437290496126556,5.10660217273379,1.1387879006143307,1
5.0226182694246795,2.925481666635235,4.465290138990156,1.635356784887767,1
4.835772556695577,2.996673272684381,4.823603228876485,0.6482190229416052,0
6.860111366248171,2.3404274773990275,4.223932277284341,0.6299595696159683,0
3.462924065027861,3.4022195550554324,5.349258649499545,1.2084993702330624,0
7.070032280542672,2.9213930533177743,5.367048096348093,1.5839628512544297,0
5.197675757923692,3.540229934502675,5.051914830986573,0.9218504314183832,1
5.495437171009704,2.077547379851953,5.229017192579406,1.5180501526656283,1
4.817657398879846,2.4914039147273046,3.3667574669483367,1.028930115638047,1
5.451804514464187,3.258334654324061,4.887894915490775,0.7957338153882755,0
6.7711382259809145,2.6004447145873675,5.99904212098504,0.702792283408689,0
6.270863101464039,2.917732170975152,5.089685480423397,1.1888240754660362,1
5.992686483800405,3.0003495587785873,3.2631389966381725,0.7255122796651909,1
5.5888730061317435,3.079127990476684,4.440280188421098,1.0243830528301083,0
4.054390027527917,2.6612168936331466,4.949973526007651,1.475039507615228,0
4.6558630864822605,3.074643281736239,3.591120579722029,0.9079658821385889,1
5.156798763368832,2.60872814738276,2.8700745639319765,1.3942028423931698,0
5.957676454428839,3.3371402343733876,4.120682557876168,0.635636953082078,0
5.569652664518879,2.942577990258488,3.611001110438757,0.83982726960496,1
6.483504306358465,3.077518311797759,4.482853162332037,0.5778567921355251,0
5.973627387727564,4.284963419845167,2.590314423004454,1.0218990267920072,1
5.554350577938571,2.4464477726999894,5.177641275043387,1.2340234539149748,0
7.775761297567204,3.694291134520144,3.738473957647972,1.0225561262818559,1
5.906226685049928,1.6703243214753136,5.694902684017627,1.3681150179910455,1
5.068057798391628,1.9608116725405285,4.167721392244347,0.775246227811261,0
7.35996700648693,2.3796799611562145,4.469533144338615,1.06760282610672,1
6.700411548413398,2.411235817362532,4.292358145563699,0.8417592029158432,1
7.316087790243815,3.101850899069425,3.674208371879673,1.1085029756270965,1
5.38906806437049,3.144921132084234,7.4667353547271915,1.1511208138637277,0
6.476309126481103,2.8725893658138175,3.904960586391258,1.1747187879952188,0
4.047150540927639,2.925061016618769,5.728225826958792,0.6788216985293194,0
6.284006410914168,3.2638823804658306,3.187645264723926,0.7330761694640293,1
5.3422760417458965,3.416611938810371,4.946557669311793,0.7887136875426434,1
4.144942044482068,2.3367304919451204,5.074646596718203,0.9283357756400208,1
6.532600404017977,2.819054514383498,4.470987627482244,1.0261559212619291,1
3.689868675003984,2.965205088543495,3.814794336432512,1.212426736557003,0
3.587293482935781,3.242657998280227,4.184013716863244,0.7455703901982305,1
5.862476458805302,2.6136664288632647,4.016052597632256,0.5196942106894743,1
6.071347510326788,2.9553894122031648,7.382431538202548,1.646722948962037,0
6.470523820013211,3.014991817263579,4.472876292666217,0.660564093804271,1
6.241963016529465,2.6477649482702352,5.129866534396741,1.2508971168986653,0
6.976658625429629,2.6358424250260573,6.637950108510441,1.0093800631746024,0
6.2002429533624195,3.0493728888186675,3.448417598430982,1.0753916922419142,0
5.367700556057537,2.934827427006396,4.545192279801525,0.9995348482492292,1
5.426388884208094,3.250238759710316,4.176976641982333,0.8845474354158623,1
5.217778811012789,2.473370639677502,4.396633865419964,1.1391916848770376,1
5.795477524423183,2.824659236060606,4.2851856394590175,0.8684238381228113,1
4.402654131433342,2.885391974223204,3.6217474972437396,1.3498908241710368,0
5.840922198558953,3.4069319540618026,4.73449234199596,1.1705323018768463,0
5.413586493168387,2.5297931127160487,3.224840667100678,1.1798782339844482,0
5.7756351578874074,3.1173260025775433,5.686659284770822,0.847863081983023,0
5.778723034970661,3.1263777537689434,5.247971767985525,0.9290935788733012,1
3.047735398684267,3.8231986213399867,3.907844620363181,0.6436261574073805,0
4.5987061813353325,2.4964553178468694,3.9660200143513684,0.8940951829823314,0
5.391371335911145,2.671383340941253,4.830612674817904,0.6890272250931109,1
5.444515041702326,2.5313221588883397,3.541745621272581,1.3939205546766145,0
5.759389308999694,2.1651104139657997,6.674376148961846,1.0151607446782018,0
5.802348290331643,3.8823434671313595,4.929510874430123,1.0511491705121292,1
7.016233322933896,2.3792493845254388,4.971915781660413,0.9324560417949936,1
5.812458481097948,2.591847295472577,5.317734096428743,1.0592736766154223,0
5.18697629178356,3.6578832541410797,3.8046440711159155,1.739463290757305,0
3.9008765274625175,2.1234464765308925,5.806811978141728,0.9099579146822526,1
4.131409884458143,3.3781757846436906,4.637440039458557,0.804876089587002,1
6.035491809975205,2.2934878273291113,5.640174565198598,1.1589079398716329,1
6.560446814110468,3.6233473682647936,4.262456248118004,0.2422844099192536,0
7.041370996918182,1.9150611564795708,6.080733872077423,1.01918703607328,1
4.6721069210842865,2.1232652918746684,4.981612352429748,0.8884861290121298,0
5.196135564569073,2.7275388825205455,7.119008429012505,0.7023060201891718,0
5.7423336860831125,3.4859113450863677,4.056574059813324,1.15232730109345,1
7.547398921130238,2.984520874681713,4.745459275308894,1.016196525533738,1
5.6148614682138955,2.8321424635567145,3.262108503755811,0.4592773277517349,0
7.051262854732971,3.6730221037323587,3.864842114944536,0.8060411436422688,1
5.6699729029073085,4.077619769216536,5.242423857417487,0.1335186384421826,1
6.653245186428456,3.3361286422068863,5.855189325047401,1.087980794240051,1
6.526579846552078,2.6885727484493582,8.058012422064866,1.0849898255320471,1
5.666088132508151,2.7909284829953642,4.384045312052135,0.762015431849898,0
4.479616752737845,2.3557763101213376,3.380143910825283,1.162033813504938,0
5.230905562071049,3.050408711127026,5.40399091245269,0.6152504136635433,0
6.989045173884479,2.1852035070118365,3.146607335398433,0.7100448922195022,1
6.377825168480114,3.2759318276547504,5.177132865632084,1.1251571393147692,1
5.066349673228153,4.002787022819977,3.8972931405670517,0.793399973511117,1
5.1576913613756,3.358795789896525,4.753913964456472,0.9812029131392667,1
3.7691268962344324,2.765426139902533,5.8092553225976005,0.8309052917720972,1
6.944338791981811,3.263468706315895,4.367119885103165,0.8767206531102447,0
6.3860635602461535,3.8102667225829387,5.619454901194346,0.8898327352135021,1
5.362922178958147,3.7852473176305694,5.547790258342978,0.7879729728345467,0
5.7001344191734225,2.4981210542183145,2.2628021660290867,1.0907349143080372,1
3.32913417186959,3.2551481947911616,3.418079104757313,0.8116214539738152,1
5.013285503957251,2.9209492549649005,2.625831766325434,1.0047060141386805,1
6.834445640864136,3.403296623956843,6.902084523036162,0.7813804955876791,0
6.481547376730081,3.1918069769083854,4.373529689475208,0.5397104120846625,0
5.830700557063932,1.8151392952577763,6.6369950555599715,1.2737305747777499,0
5.485281741365063,2.8259934568515805,2.5404572633496203,1.1498580955286224,0
6.2964054296963266,3.099279181448146,3.812677890541769,1.6866046206393017,0
5.218614893448914,2.282817516420577,5.460597890119167,0.6868081480005226,0
3.8353068038049924,3.2905110049329926,4.715129525312021,0.9373118538003908,0
5.493800860326128,2.237992379136485,5.13943187137615,0.9614477557432582,0
5.9031193270855775,2.6007804762914732,2.9954301194480917,1.2968108314846394,0
6.622677684798021,3.6706559598500674,6.152164191454715,0.8478676317602175,1
4.058804239504001,2.558111105567866,5.4324193149087465,0.6486874437472436,0
5.3770886934485445,3.286983479600838,4.981950606589768,1.3623427925383007,0
5.424696345244877,2.1232131410456567,3.677267662701831,0.9050049912216316,0
4.398748095152888,4.04065732838257,4.888560153127134,1.263593052917813,1
5.987673274923294,2.8477231807563714,4.150212025207812,1.2286595202376633,0
6.247368031611802,3.0476604034738597,2.5194105479546858,0.99103285782931,0
5.209307691968957,3.0895183982744827,4.439492577934215,0.9477058884895756,1
7.5550926086214725,3.3037834321656794,4.311923522132969,0.8825305581010586,1
5.180639992466341,2.2404100085069114,5.774881811850144,0.9954420613690032,0
5.053316529309333,2.997331764581668,1.8186882692229571,1.2589300678511892,1
5.0243286520313974,2.670615587109322,4.782239794625641,0.7610679456821261,1
4.684500926711511,2.155221386960865,3.113318342273139,1.032653689062736,0
4.9409745067661435,3.493561100064355,4.883068010634656,0.6644105715403577,0
4.065911130767476,2.8239135082002047,4.949136066692767,0.7017681300873422,1
5.308467176086707,3.1212602128062596,4.3957862674437695,0.9907183008533128,1
5.557474003024296,3.0899227093640294,5.4687517497733005,0.4119525975118504,1
3.217197509959202,2.8325738638119433,3.005080729080361,1.6181675849848154,1
5.398050487520144,3.9875136768153907,5.82926454033804,0.6420820135269292,1
5.54213408174193,2.976367673685495,3.6503053605670304,0.987973446203034,0
6.014588990690539,2.2210238411616663,2.6329216194121257,1.3504653165450593,0
6.704635072575825,2.799809319908341,4.1731248354002295,0.7411283983748505,1
6.35135426460051,3.2498688100560553,1.9858109727840176,0.30919090313658504,1
4.879636277464448,3.2662975546852753,4.805008670695442,0.8665162719625985,0
4.763587827742354,2.456109532369119,4.188899468903729,0.7375538859771643,1
6.079504401549854,3.464741253672385,5.980424305651243,0.3170879474223993,1
4.9527201636624785,2.11856653556448,5.278709052608395,1.0854669677716597,1
4.271945980876376,3.572067601308209,2.829604395374388,1.0621281586698854,1
7.874141743400596,2.340326055431297,3.4939350106585376,1.3426979363615055,0
5.1892757353828065,2.8868773904956617,5.124797304641051,0.6637532903438839,0
4.873475817311456,3.53228433901335,5.516494811982041,0.5202590540658962,1
3.3078699437580212,3.0598028344435346,5.967001097864257,0.8779830750860248,0
6.351402092378828,3.408349258856785,5.957411142366418,0.9734972022972714,0
4.5120641542034585,3.309330979854966,4.392572867702513,1.276404880895949,1
5.528620559567826,3.6431343067023008,4.935186746701403,1.4231704015015476,0
6.468623156304421,3.531104925456856,6.058486204732556,1.364343740172204,1
4.527731452275928,2.773127845731779,4.136029845676862,1.0829631000678,0
5.5794824518175385,3.3164708168967327,4.955671424328148,1.2398497760512444,1
7.023787410193808,2.2367240691511268,4.107743064384418,0.8078519695692448,0
3.0432529431365207,2.9710475463311075,3.8388622626414874,1.050518557742574,0
4.689494153020782,3.40924236731927,4.5580621419429646,0.6426129582136582,1
4.595458116212929,3.066923827123,3.6749478583924904,1.018805619066062,0
